str_fixture_id,str_outlet,viewership,str_competition_name,str_sport_name,str_fixture_date,ttl_customers,engagement_rate
4zciznsrlfauzhjqkyylku7u5,japan,45572,NPB,Baseball,2021-03-17,1741757.0,0.02616438458407229
8v4b05qr3kxsech2cuhpmsljo,japan,9576,Premier League,Soccer,2021-03-19,1733897.0,0.005522819406227706
bn4yaouz31tzjn1oym1td7nys,dach,10022,Basketball Champions League,Basketball,2021-03-02,2770149.0,0.0036178559348251666
6lz9vwjjbwiu4k1i8p61kxm38,japan,39970,J2 League,Soccer,2021-03-20,1736920.0,0.023011998249775463
a2jmnbbzecnuizaphwd2872q4,japan,53016,NPB,Baseball,2021-03-20,1736920.0,0.030522994726297124
8ts2c5zjo99y4tpinvxzhdjsa,japan,10969,Ligue 1,Soccer,2021-03-20,1736920.0,0.006315201621260622
dkjtlqamvgzqngp1r9rxkh0r8,italy,7455,Primera División,Soccer,2021-03-20,2192826.0,0.0033997225498055934
54mj1q6tlijz2lxi6x5g8cno,japan,103610,J1 League,Soccer,2021-03-21,1741394.0,0.05949830997465249
dkui3zw43181ukn2i3b0415hw,japan,2461,Primera División,Soccer,2021-03-20,1736920.0,0.0014168758492043387
52e42badphzu8dmnj4do8x78,japan,80233,J1 League,Soccer,2021-03-21,1741394.0,0.04607400737570016
1cpnyw8xu85uikjylrk8uwfjo,dach,652,Primera División,Soccer,2020-02-07,2464175.0,0.0002645915975935151
7etcwfv9f1blv67b3415urmli,spain,2941,St. Petersburg Ladies Trophy Women Single,Tennis,2021-03-21,426204.0,0.006900451427016171
3vhnyupbx779f22fufmd9lppm,spain,6844,EHF Champions League,Handball,2021-03-03,419171.0,0.01632746540194813
6wvrebmr0mnbiwva2ulz0603z,italy,259,MLS,Soccer,2020-12-02,2034939.0,0.00012727654244181275
91gotypg02vwkwi3zjf35pb84,dach,16594,Friendlies,Soccer,2021-03-24,2680178.0,0.00619137982626527
al8muidsutvdbp5goxlei6wwk,japan,2452,B1 League,Basketball,2021-03-24,1740837.0,0.0014085178566402253
8wh6bmvm69zocfjtooqr9guay,dach,52184,Six Nations,Rugby Union,2021-03-26,2661409.0,0.019607658950578435
2e67w91x5fqjflpszsuxh1j20,spain,3043,Championship League Pool,Pool,2021-03-26,475385.0,0.0064011275071783925
1s0vk0k382i830a10pniosbr1,brazil,362,Garcia v Campbell,Boxing,2021-01-01,189713.0,0.001908145461829184
1w0ysshrfc2ei97p0ldc17kt0,japan,5646,WC Qualification Europe,Soccer,2021-03-27,1780919.0,0.003170273325176496
k3hv02mxyw5dydytquopvbpw,dach,5095,Liga ACB,Basketball,2021-03-27,2663594.0,0.0019128290572812522
2py7b12rj2k2c9i4xkkcghxxw,dach,84608,WC Qualification Europe,Soccer,2021-03-28,2664273.0,0.03175650543318947
ivf5xcvb1mkue8a6py1lsdbs,us,828,Championship League Pool,Pool,2021-03-28,592160.0,0.0013982707376384762
8yj0cgbeettk5lay3gy64t0gf,us,750,World Snooker,Snooker,2021-03-28,592160.0,0.0012665495811942718
tna6f0nx3v1sa9oivpommtyz,spain,10292,Miami Open presented by Itau Women Single,Tennis,2021-03-29,567980.0,0.018120356350575725
8x34bw36siq64t0fwbeixwloa,dach,1309,WC Qualification Europe,Soccer,2021-03-30,2662493.0,0.0004916444850747026
euazeyuh0lshdf7a9kfnvq4us,dach,14650,Friendlies,Soccer,2021-03-31,2663488.0,0.005500306365187303
3tois203ahxaaytpks4loc18l,italy,129142,FIM MotoGP World Championship,Motorsport,2021-04-03,2192693.0,0.05889652587024267
byvewe150144au3ahj8rx6a6s,japan,8833,Serie A,Soccer,2021-04-03,1822264.0,0.00484726691631948
dlojpji015may3vutwjyrce8k,italy,7727,Primera División,Soccer,2021-04-04,2191468.0,0.0035259469907842596
c5krl70zmo38n3i8ky1y79l62,spain,4793,Euroleague,Basketball,2021-04-04,573899.0,0.008351643756131306
8wki4glhfwre9xh8xejfwwsus,spain,24352,Premier League,Soccer,2021-04-05,573455.0,0.04246540705024806
5egvaso9skwnoahebpqauaplg,japan,62638,NPB,Baseball,2021-04-06,1826678.0,0.03429066316011908
5h63dsdw8lozydipj07eb3fv8,japan,184662,NPB,Baseball,2021-04-07,1830527.0,0.10087914573234921
3oqbna4kgvkov13g6eiesscme,japan,9047,Volvo Car Open Women Single,Tennis,2021-04-07,1830527.0,0.004942292574761257
e9dcerdzf9fd4657if27gomja,canada,6160,UEFA Champions League,Soccer,2021-04-07,368068.0,0.0167360379060391
cea8zk6zjuy0v0hcpnpdaaqga,spain,5506,Euroleague,Basketball,2021-04-08,570728.0,0.009647327623666616
7wziq4rbm5kev94wvh2kkar13,japan,2131,Abierto Zapopan Women Single,Tennis,2021-03-14,1732366.0,0.0012301095726884503
35rtyvpozvrcs9w4q0wvtl27r,dach,33360,Volvo Car Open Women Single,Tennis,2021-04-09,2694755.0,0.012379604082745927
8wncawfcxj3nchypds2a5qjje,dach,30298,Ligue 1,Soccer,2021-04-09,2694755.0,0.011243322676829618
5xf76f0gkho3duwvl0z97k93o,italy,46429,Serie B,Soccer,2021-04-10,2195729.0,0.021145141317530532
aevwoeivb5sovoovic5vgnzqo,brazil,1400,Scardina v Nunez,Boxing,2021-02-26,152548.0,0.009177439232241656
c0a2ybg2kejljcpnwqnz71f6c,canada,3339,Serie A,Soccer,2021-04-10,363544.0,0.00918458288405255
9souzzj6k1scfopgjq1a53qj8,canada,4457,Championship,Soccer,2021-04-10,363544.0,0.012259864005457387
43pxip8fjmm36kzui6s71yadw,japan,5727,B1 League,Basketball,2021-04-11,1841109.0,0.0031106251721109398
el5i5ggqjozz4l9clpqzo7k7o,dach,134058,NBA,Basketball,2021-04-11,2701645.0,0.049620879131047936
alkio2opybj2obgkh5r7j1yxg,japan,3056,B1 League,Basketball,2021-03-24,1740837.0,0.0017554773939202808
dqes8rtur69naoyleghdff3hm,brazil,591,Euroleague,Basketball,2019-11-01,156347.0,0.0037800533428847373
bq6thwcj39az6g97cvz4elq8k,dach,9111,Serie A,Soccer,2021-01-06,2592737.0,0.0035140471247180104
2kf1bexrs6wqiwtfpqzzm15hu,dach,35415,IBU World Cup,Biathlon,2021-01-17,2675034.0,0.013239084063978251
ehjc7nbcjb43dz1r01oq8unku,dach,7437,Primera División,Soccer,2021-01-03,2596617.0,0.0028641112647725866
bszjmy5mrl9e32arjy31xyolw,dach,9381,Serie A,Soccer,2021-01-31,2678506.0,0.0035023255501387715
bts3qpkqv8xalpgacbm8a0bv8,dach,28233,Serie A,Soccer,2021-02-06,2692895.0,0.010484255791629454
bt6la4c5qr2qe4oj63f4fxu6s,canada,6591,Serie A,Soccer,2021-02-07,447326.0,0.014734220680219795
4hs27yvcp5mm1uhcwpdq073mc,japan,17340,FA Cup,Soccer,2021-02-11,1654219.0,0.010482288016278377
c8qmqh5e1cssmg0s7u6r0w2vo,canada,780,Premier League,Soccer,2021-01-25,414929.0,0.001879839683415717
7ogy1i7yhsbc7ftneca0cq4no,dach,87277,UEFA Europa League,Soccer,2021-02-25,2761767.0,0.031601869382898704
7oj5ma3acgq26yeo3am8klces,dach,85527,UEFA Europa League,Soccer,2021-02-25,2761767.0,0.030968217087104018
7of2ltwxpbmeuvhkb9slgwo44,canada,3888,UEFA Europa League,Soccer,2021-02-25,439654.0,0.008843317699827592
emixbzcdax4dcl40sbooenkc5,brazil,583,William Hill World Darts Championship,Darts,2020-12-18,191440.0,0.003045340576681989
8sight85qolm33bdv4m5yjehg,japan,6318,Premier League,Soccer,2021-02-27,1675996.0,0.003769698734364521
6zed2cxfwu4wz012u6fkaledw,japan,10416,Super League 1,Soccer,2021-03-07,1707052.0,0.006101747339858423
8zpun4oil85kidp6pknmgtr10,japan,31743,Premier League,Soccer,2021-03-10,1711090.0,0.018551332776183604
kkwu0lct9tatzbr9tvsrklqs,italy,3342,Pro14,Rugby Union,2021-03-12,2210582.0,0.0015118190594151223
1awtkkx13d8fccntqezjsixa2,italy,4802,UCI World Tour,Cycling Road,2021-03-13,2206435.0,0.0021763614155866817
4hza42y2kx1u476avjbpxy82y,japan,2478,V League 1,Volleyball,2021-03-28,1792136.0,0.0013827075623724986
ec0kl9w40uljqisvvago91qms,dach,114808,NBA,Basketball,2021-04-04,2669686.0,0.043004308371845976
1asvrttf8dg3cxdsr7vimwnnt,brazil,136,Diaz v Rakhimov,Boxing,2021-02-11,175647.0,0.0007742802325117992
dnxxza9ofnmhozzsynh9uufrl,canada,1287,Premier League,Soccer,2021-03-18,375860.0,0.003424147288884159
20u8u3ugzo4jl0bgrjkeibx1w,brazil,748,NBB,Basketball,2021-02-26,152548.0,0.00490337467551197
9s8ypz85o5n11jwftvwmqz8sx,canada,535,Canelo v Yildirim 2021,Boxing,2021-02-26,438502.0,0.0012200628503404773
avizeha466bh0c2x29cqfvywq,canada,911,MLS,Soccer,2020-08-29,306257.0,0.0029746258861021954
5swvqn5xmqwcye8x3ynfxkbv8,japan,79688,NPB,Baseball,2021-04-14,1837594.0,0.04336540062712438
b6iwf6wwjwjd4vu717piubbpw,canada,65116,UEFA Europa League,Soccer,2021-04-15,363764.0,0.179006168834739
w2vske84ar6yrm62myvs9dsk,dach,28420,MLB,Baseball,2021-04-15,2705408.0,0.010504885030280091
b6u3dgx5j17ibvg2w8s3gxrmc,dach,47271,UEFA Europa League,Soccer,2021-04-15,2705408.0,0.017472780445685086
1pgb75eajigkwdlwix0ywqo0p,canada,1598,World Snooker,Snooker,2021-03-24,371882.0,0.004297061971270457
c0xotvfioesu4oquuxhvtslqs,japan,18966,Serie A,Soccer,2021-04-17,1844786.0,0.010280867265905097
c0xotvfioesu4oquuxhvtslqs,canada,17346,Serie A,Soccer,2021-04-17,362440.0,0.04785895596512526
7gvnz6p3vx7rcilvb63h5o2c,japan,158244,J1 League,Soccer,2021-04-18,1850059.0,0.08553456943805576
dp0orr4t8oxv32modd9d1007o,italy,14545,Primera División,Soccer,2021-04-18,2207941.0,0.006587585447256064
97ou1y10zasi9t6enj8k5982c,canada,210,KHL,Ice Hockey,2021-03-08,388888.0,0.0005400012342885355
6bs69h54ztu5vqxaeq1pz56j4,canada,2357,World Snooker,Snooker,2021-04-19,363195.0,0.006489626784509699
ad9cn1qydh3pjnv98q7wat71p,canada,1554,Porsche Tennis Grand Prix Women Single,Tennis,2021-04-20,362401.0,0.004288067637782457
84d167msoygtm2359npddsgxw,canada,1213,Championship League Snooker,Snooker,2021-03-30,369106.0,0.0032863188352397414
66ideel4un5m1jnl7tclsq66b,brazil,554,World Snooker,Snooker,2021-04-21,126748.0,0.004370877646984568
4fr3wx4obufkh924r6dzpu42y,dach,75304,Porsche Tennis Grand Prix Women Single,Tennis,2021-04-22,2680903.0,0.028089043132108846
c849st7npt70diwplr8qbbht2,dach,470,Primera División,Soccer,2021-04-21,2681937.0,0.00017524647297829888
dmofijmeof5fqqnuza25coftg,japan,14810,Primera División,Soccer,2021-04-22,1853479.0,0.00799037917343547
61f29hmzdd7fumd105jx19gl0,italy,3001,UCI Pro Series,Cycling Road,2021-04-22,2204238.0,0.0013614682262078777
8ytfcjyxkhtk3j5m7ceshwopg,spain,29292,Premier League,Soccer,2021-04-23,614476.0,0.047669884584589144
7nahtgerft6vdtllfyb4ob7y0,dach,10240,Martin v Prosper,Boxing,2021-04-23,2681194.0,0.0038191939859629704
b9me1qrn091fwrfj1j2wv25yn,japan,5022,Tennis Championship Istanbul Women Single,Tennis,2021-04-23,1838093.0,0.0027321794925501595
dnz2idcb02r7kkkofqi4ghlas,italy,40438,Primera División,Soccer,2021-04-24,2201628.0,0.01836731727612476
4o6ieafazdccwscvixjvwodg4,italy,42443,Rainbow Cup,Rugby Union,2021-04-24,2201628.0,0.01927800700209118
81xoqn157jmajb7zhtuqphck,japan,245434,J1 League,Soccer,2021-04-25,1857404.0,0.13213818856856127
8ywary0qumbe4vx7zhhx4f6dw,spain,24887,Premier League,Soccer,2021-04-25,614361.0,0.04050875625243139
dkoxrtgzml1wqf3zolz9hmaz8,japan,35842,J2 League,Soccer,2021-04-25,1857404.0,0.019296825031064863
6m0b6ruqdufkq242ikzz2ryms,japan,7702,J3 League,Soccer,2021-04-25,1857404.0,0.0041466476867714295
nkn046d445duymame4esg62u,spain,8754,FIA F1 World Championship,Motorsport,2021-04-29,581282.0,0.015059816061739397
6miz8o6ze58wz2w36chhqu5n8,japan,72010,NPB,Baseball,2021-04-30,1855249.0,0.03881419690833953
dpje7a9cztx7lbw6q3lofci6s,italy,54111,Primera División,Soccer,2021-05-03,2192030.0,0.024685337335711648
6obh4zyhijc7a3s75kp6v182c,japan,344021,NPB,Baseball,2021-05-01,1860276.0,0.18493008564320562
c2tgnnvwfsn1yo722kzr4ul1w,japan,58392,Serie A,Soccer,2021-05-02,1863986.0,0.03132641554174763
eaqghwdjr5dca3bwzyh9hpfuz,japan,74162,Mutua Madrid Open Women Single,Tennis,2021-05-02,1863986.0,0.03978677951443841
pbhnpwd5cipkcytr6sib79jr,japan,1053,Turchi v Bregeon,Boxing,2021-04-16,1840413.0,0.0005721541849573981
c2vrvimss9hylewzhhjk7h0yc,canada,5261,Serie A,Soccer,2021-05-03,364780.0,0.014422391578485662
ab3z5v0gxhfj2754tpmdvu65b,dach,24799,Mutua Madrid Open Women Single,Tennis,2021-05-01,2688402.0,0.009224438904598346
65e63408c3cdsgbmpogp5z4og,italy,9993,NFL,American Football,2021-05-01,2198560.0,0.004545247798559057
44tjr3pud84um944jm0yjsutw,italy,333,CONMEBOL Libertadores,Soccer,2021-04-16,2196272.0,0.0001516205643016894
6xttds26koq1zu563fsbyaoom,dach,10516,Copa del Rey,Soccer,2021-04-17,2697205.0,0.003898850847451343
5p3oxxcl15x28wq729wafpg4b,dach,7096,FA Cup,Soccer,2021-04-17,2697205.0,0.0026308715874395904
6hp6gnvz6cbd9bfnp4f0fog0k,japan,1062,Süper Lig,Soccer,2021-04-10,1838525.0,0.0005776369644144083
36i3tw5gqyvwvpzl15cv3qgl4,us,165,Women's Twenty20 Internationals,Cricket,2020-09-23,373128.0,0.0004422074998391973
eyr7fpwvs0nfk2ns95m3rpmok,canada,4312,MLS,Soccer,2021-05-01,365563.0,0.011795504468450034
26ag64tu31fx64y0sjckrdbf8,brazil,2241,NBB,Basketball,2021-03-16,136535.0,0.01641337386018237
5ru486r103s771wrxaqy4psyy,dach,1265,Primera División,Soccer,2021-04-03,2670244.0,0.0004737394784896062
22hsdriaimqfd9a6uq3zm5dlg,brazil,1386,NBB,Basketball,2021-03-01,148729.0,0.009318962677083823
8p3eie2k263cwcsy506z6z7jg,canada,287,Premier League,Soccer,2021-04-05,369285.0,0.0007771775187186048
5ghmob49k8ir1ds5r0roc5l53,canada,899,Premier League,Soccer,2021-04-21,362150.0,0.0024823967969073587
9bfqk4aeqookfsec8u0e38h09,us,40,FIDE Chess.com Online Nations Cup,Chess,2020-05-08,457661.0,8.740093650103461e-05
eyogx3e2skpc829kk7zosjggk,brazil,340,MLS,Soccer,2021-05-01,125855.0,0.002701521592308609
62l79psm13nw56st4en7650yc,japan,703,Süper Lig,Soccer,2021-01-05,1698559.0,0.0004138802361295663
6ld6cxbdhvzej7bhsnme78tg4,brazil,600,Süper Lig,Soccer,2021-04-29,125921.0,0.004764892273727178
dmwm4lpca657i56t6rv4mugpg,japan,619,Primera División,Soccer,2021-04-21,1852018.0,0.0003342300128832441
9btl0x7abdgtfsmid2xs26xh2,us,1413,World Snooker,Snooker,2021-04-24,562010.0,0.0025141901389654987
abwgf0cqn6n0356d9kli0br19,dach,681,Primera División,Soccer,2019-10-25,2430565.0,0.0002801817684365569
a61ctwiovku9ba58q98swntp0,brazil,950,Euroleague,Basketball,2021-04-28,125641.0,0.007561226032903272
1qjvliq5oww9ik40m2o47fei6,spain,12,Wuhan Open Women Single,Tennis,2019-09-23,472468.0,2.5398545509960462e-05
80acoe8weksd1qloo2dpd39t9,canada,216,Pat McAfee Show,OTHER,2020-02-26,359044.0,0.0006015975757845835
9xniqrt42pd74ok1ivycg7nw4,italy,715,World Snooker,Snooker,2020-03-14,1884331.0,0.00037944501258006157
5vjvv4ow3kxtbo44ubo1pzcu1,italy,282,PDC Home Tour,Darts,2020-05-09,1646595.0,0.0001712625144616618
7fcexm0ukllhny7kihj6g3h0l,us,59,Pat McAfee Show,OTHER,2020-04-17,521331.0,0.00011317186202240035
5bl9sikaro5fimnxtyf3uqe9b,us,401,Pat McAfee Show,OTHER,2019-10-23,390238.0,0.001027578042117887
9ji76vr2g4pz3cvimlyjco98g,canada,205,Usyk v Chisora,Boxing,2020-10-30,392711.0,0.0005220123704199781
1kmn0r7qog5nwnt1jf3d69c0r,brazil,275,Superbike World Championship,Motorsport,2019-10-26,213518.0,0.0012879476203411422
87mjgvkmfo7e62fj10dt29fu6,dach,295,CONMEBOL Libertadores,Soccer,2020-09-17,2432381.0,0.00012128034218323527
ewhjvthveosem7mg1wc6wulmj,us,52,Bellator,Mixed Martial Arts,2020-02-22,611394.0,8.505153796079124e-05
c1no56g7bl97hr6102lt2ods1,dach,305,UEFA Nations League,Soccer,2020-10-13,2399309.0,0.00012711993328079043
44r4wcy1uby4n28rh8z0pjpkk,brazil,346,Ligue 1,Soccer,2020-06-05,205915.0,0.0016803049802102809
8jsirawup8cj18zx033wjuq8w,japan,417,Mosconi Cup,Pool,2020-12-01,1802054.0,0.0002314026105765976
abnef9qmdvmp77rwh1l3syo0k,japan,1048,Premiership,Rugby Union,2020-12-26,1733768.0,0.0006044638036923048
e70cnln0wii8590004k5t36xf,spain,186,PDC Home Tour,Darts,2020-04-26,341471.0,0.0005447021855443068
70s3gx1qhv1bk51gwn7owkyf4,dach,127,NHL,Ice Hockey,2021-01-29,2676602.0,4.744821979509841e-05
c1lyb9v26z4k1xbadjxy8pzhs,canada,120,Premier League,Soccer,2020-05-24,252307.0,0.0004756110611279116
e49rlnirc8iibklxflx91vytu,dach,253,NBA,Basketball,2021-03-04,2761711.0,9.16098751824503e-05
c8r3vnc0h5ck890lqdjon2a22,dach,394,NHL,Ice Hockey,2021-03-28,2664273.0,0.00014788274324740745
d7t664yln81g69ulaxv8bpmg0,us,46,Pat McAfee Show,OTHER,2020-04-28,505943.0,9.091933281021775e-05
exf82t4773nxar7kutgy7vvze,canada,195,Andrade v Williams,Boxing,2021-04-16,362619.0,0.0005377545026598165
cfptqd5mzp95i57b44g2sk3k0,canada,256,Premier League,Soccer,2021-04-22,361826.0,0.000707522400269743
8jhthodsvfj717icansxbd0g,brazil,375,KOEL Kick-Off Electronic League,E-Sports,2020-06-11,202994.0,0.0018473452417312828
9cu41w71fz2do6rlgaamjog2y,us,126,Serie B,Soccer,2020-08-16,391729.0,0.00032165093725509215
xbtfpb08r98yqzc4hh651y3a,japan,192,Fight Week: Live,Boxing,2020-12-17,1767529.0,0.00010862622338869688
2r0g97h0z0x8nsp86gad43k0o,canada,74,Premier League,Soccer,2020-05-01,264301.0,0.0002799838063420116
5mzchv9f5y324dvgqwfyqjlw,canada,68,Pat McAfee Show,OTHER,2020-04-22,270691.0,0.00025120894303837216
28wkkha1dlzaqe40726ur86fi,us,45,PDC Home Tour,Darts,2020-04-23,509225.0,8.836958122637341e-05
b02thyxtlzbjsqe8cxv489jig,canada,120,PDC Home Tour,Darts,2020-06-01,250594.0,0.00047886222335730307
eoy3omf8v323n6gcw94mz5si8,canada,131,Tashkent Open Women Single,Tennis,2019-09-28,300590.0,0.0004358095745034765
eetwtw79ocxq0n4nfj7dksj5i,dach,59,CONMEBOL Libertadores,Soccer,2020-02-20,2645763.0,2.229980538695265e-05
3tfkptkcoi7u0hafbygu8f3in,dach,135,NBA,Basketball,2021-03-25,2676472.0,5.0439533834092046e-05
6rlsh8mevxhb3xuw8aidyl0e0,japan,99,Magnus Carlsen Chess Tour Finals benefiting Kiva,Chess,2020-04-22,1535930.0,6.445606245076274e-05
ef5pljootgs9z973uw0fkzreo,japan,26,PDC Home Tour,Darts,2020-05-10,1457750.0,1.7835705710855772e-05
13f48nvb9j15keywjmln5utl9,italy,58,UCI Asia Tour,Cycling Road,2020-03-02,1902702.0,3.0482965803368054e-05
9hfh72vg59fpc7cm519ul2vux,canada,84,PDC Home Tour,Darts,2020-04-27,267837.0,0.00031362358449355394
74nv2o7aywy9ba2cems8g6rg6,us,14,PDC Home Tour,Darts,2020-05-28,438107.0,3.1955663799026266e-05
bie2quyxd91vn6bsnmyr43m9,us,54,PDC Home Tour,Darts,2020-05-17,445145.0,0.0001213087870244527
52zupi0b955xccxz3os6qyhlu,us,5,PDC Home Tour,Darts,2020-05-14,448131.0,1.1157451727285101e-05
28c0xyjn32zmftuqdtfi02m2j,canada,118,NFL,American Football,2019-11-22,372816.0,0.0003165100210291404
9x7ozdr40becgrejfojg61j7f,italy,29,Olympics,Multisport,2020-05-11,1643257.0,1.764787857285866e-05
1qjvliq5oww9ik40m2o47fei6,brazil,6,Wuhan Open Women Single,Tennis,2019-09-23,400730.0,1.4972674868365234e-05
e7hm2abf6ag5bxp7h92zelo82,us,38,Pat McAfee Show,OTHER,2020-04-14,529162.0,7.181165692169884e-05
9ghdymn80qbwvsszc7onbj9sf,us,34,Magnus Carlsen Chess Tour Finals benefiting Kiva,Chess,2020-04-24,508143.0,6.691029887256146e-05
eb0jby4iqjvcaubgnx9a98jo,japan,18,Primera División,Soccer,2020-11-02,1858336.0,9.686084755394074e-06
6nl9271g84h1d56ma6moy89gi,japan,36,NPB,Baseball,2020-07-07,1843478.0,1.952830465023179e-05
9351vd7qsfri1xb2n12sjjy8m,dach,6,Bellator,Mixed Martial Arts,2020-03-14,2680188.0,2.238648930597406e-06
2oih6xxmemtnww1zgba4dzsa,spain,4,Euroleague,Basketball,2020-03-12,534121.0,7.488939772074118e-06
2805v2v4a3k9m91mmtszvl98c,japan,1,NPB,Baseball,2020-03-26,1661673.0,6.018031225156815e-07
dos54ftib78k1cpmr9l8rqjxm,brazil,25190,Paranaense 1,Soccer,2020-07-26,236573.0,0.10647876131257582
929ugdsunpd61112k91mutx0q,japan,121351,NPB,Baseball,2020-06-27,1695710.0,0.07156353385897353
741wz6z7mdeti3y3m2zf81qwa,japan,100309,J1 League,Soccer,2020-07-08,1852056.0,0.05416088930356318
wip6zwt04s18zkbsuahbq6i2,japan,93946,FIA F1 World Championship,Motorsport,2019-12-01,1763270.0,0.053279418353400214
6wjpyfdf4gojjhyx6tskt3jhm,japan,231442,NPB,Baseball,2020-07-31,1875286.0,0.1234169081409449
76ijh1dty6oa3lm1swr7zofai,japan,91921,J1 League,Soccer,2020-07-18,1878478.0,0.04893376446250635
ss8417wdog2xvm1d8ff8e1d6,japan,20264,J3 League,Soccer,2020-06-27,1695710.0,0.011950156571583584
a9qtiorg321w3zhpqd4hvc76y,japan,69152,NPB,Baseball,2020-07-08,1852056.0,0.037337963862863754
deh8tr7dd41dy304cpgbjk4fe,brazil,25617,CONMEBOL Sudamericana,Soccer,2020-02-27,1122063.0,0.02283026888864529
6euhhs5n3q74qu290we0ytxt6,italy,9584,Ligue 1,Soccer,2019-12-01,1839701.0,0.005209542202781865
5uwzvoc1tiv1mx0w33ic0s4q,italy,20502,Serie B,Soccer,2019-12-15,1856680.0,0.011042290540103842
ddnkqdz49xxy4ox5tx9xvquzu,dach,212099,Coppa Italia,Soccer,2020-06-17,2178582.0,0.09735644561462456
evbkmfzxab6g0pgzxm3hygb56,dach,26318,Primera División,Soccer,2020-01-19,2383428.0,0.011042078888055355
zoz7q0nxz3rqcujsc0h2n2i2,italy,17516,Serie B,Soccer,2020-07-24,1847152.0,0.009482706350100047
1pzezh05kmnuxhidxah0qj6ne,japan,66280,NPB,Baseball,2020-07-04,1825715.0,0.03630358517074132
85kj3taf2zxz8ajlwsxzrl7xm,japan,68781,Premier League,Soccer,2020-06-20,1578437.0,0.04357538501695031
7elrgn2drhz3mibtmatpd9xey,japan,77927,Premier League,Soccer,2019-12-07,1754739.0,0.04440945348567508
1hbtss4cshynri8zekv1a9f1m,japan,68987,J1 League,Soccer,2019-09-28,1882336.0,0.03664967359706237
3ss3os512pyyljhnmigmv4w2y,dach,78718,Serie A,Soccer,2020-01-11,2385768.0,0.03299482598475627
d6pz6rdzdukkvgw40uzt3lnqi,japan,18801,J2 League,Soccer,2020-02-23,1667021.0,0.011278202254200757
96e95ffq9u52rqiuwdi9esz1m,dach,19295,NBA,Basketball,2020-02-28,2700797.0,0.007144187438004411
is4estg4368gsggy9s3vzbze,italy,38639,Primera División,Soccer,2020-07-19,1860311.0,0.02077018305003841
7c7ps40z1dtti2u9f4j5eu0yy,dach,19398,NCAA Division I FBS,American Football,2019-11-02,2367856.0,0.00819222114858336
6yfysp3xppsrr4v53qa4ri4iy,japan,6342,FIA Formula 3 Championship,Motorsport,2020-08-02,1882660.0,0.00336863799092773
f48rtfcnw7novg1owgn27sq5m,italy,6467,Primera División,Soccer,2020-02-23,1905399.0,0.003394039778545071
aptp4gtx54vzf5vbc972fsbxm,dach,8205,Premiership,Rugby Union,2020-02-28,2700797.0,0.003037992118622762
41w9kxjym74udzzlp7ba0f2i2,italy,2379,Liga ACB,Basketball,2020-06-23,1643896.0,0.0014471718405543903
4tx5lmywtypjhwidcoolbq9nu,canada,31293,NFL,American Football,2019-12-15,352751.0,0.08871130060580977
4t8j97jbfmwdd60ygoziebazu,canada,44603,NFL,American Football,2019-12-15,352751.0,0.1264432985306916
ehf9pddju3mtsmupfmwn3xz1u,us,120734,Ruiz v Joshua II,Boxing,2019-12-07,845267.0,0.14283534078581087
coc22w4695jnewq3bgfk602ga,dach,20732,UEFA Europa League,Soccer,2019-12-12,2571651.0,0.008061747103320008
eir5u80we3bon6hcon2r4xjsa,dach,13054,Primera División,Soccer,2019-11-03,2356870.0,0.005538701752748348
3oy5ag8skapuxn5dhymbi62y2,dach,100611,Serie A,Soccer,2019-12-15,2565940.0,0.03921019197642969
8ku23m9tf68czizuywe6m48kq,dach,36254,NCAA Division I FBS,American Football,2019-11-29,2520617.0,0.014382986387856624
1azprlr5yzrvy51dhyj8g6lii,brazil,105047,FA Cup,Soccer,2020-03-03,1137986.0,0.09230957147100229
bgnqjqks8y3mwadm5fewbakq2,dach,144794,UEFA Champions League,Soccer,2019-10-23,2415279.0,0.05994918185435306
jie00ll4ux1dvuumydmgo0ve,italy,9533,Serie B,Soccer,2020-02-15,1900320.0,0.005016523532878673
9w80zopik5x6u9f2qv9q62byl,italy,59951,Serie B,Soccer,2019-10-19,2005247.0,0.02989706504984174
3wd4q19sqhwdl4n7ae8qs4n6y,dach,10120,Serie A,Soccer,2020-01-26,2445431.0,0.004138329807710788
9ss8bzhwvld856pois955j6ui,japan,12367,FIA Formula 3 Championship,Motorsport,2020-07-18,1878478.0,0.00658352134014878
6qk79zfxo6h9oq15366uuulwg,dach,4828,FIA World Rally Championship,Motorsport,2020-01-26,2445431.0,0.0019742941019394943
74lkd1hc5lsex0fdzk0ih63xm,japan,11443,B1 League,Basketball,2019-10-06,1867156.0,0.006128572010051651
onyowtiy4fv9xxlvr89q7b6y,italy,17053,Serie B,Soccer,2020-03-07,1891617.0,0.009015038456516303
6we3lfstrnqujwxxttb0bj9m2,brazil,4549,Ligue 1,Soccer,2020-02-16,363017.0,0.012531093585148905
ebq5m6ewcdi6bic3dxdz1eove,dach,14260,Primera División,Soccer,2019-09-29,2315146.0,0.00615943875677819
f2y9wkl0qytfdzdg4u4horv56,dach,9455,NBA,Basketball,2019-12-11,2562965.0,0.0036890866632981723
ewac5gsqhxflfy8akwe1cvm96,italy,9883,Primera División,Soccer,2020-01-18,1873738.0,0.00527448341230204
3zy8nsbin3pxpsx4pmkmx5kyy,dach,15272,Serie A,Soccer,2020-02-16,2507192.0,0.0060912766154327235
